"","userID","start.timestamp","finish.timestamp","timezone.offset","duration","distance","start.cluster.id","finish.cluster.id","isPredicted","rank","guessProbability","numpred"
"156",3355,1492793177979,1492795124994,10800000,32.45025,12.1367103001806,6,15,NA,NA,NA,NA
"157",3355,1492838268131,1492843380121,10800000,85.1998333333333,43.7977349052059,15,10,NA,NA,NA,NA
"158",3355,1492849756123,1492850484126,10800000,12.1333833333333,4.28645021463385,10,1,NA,NA,NA,NA
"159",3355,1492851272128,1492851715137,10800000,7.38348333333333,2.52525286895028,1,20,NA,NA,NA,NA
"160",3355,1492856070140,1492857280146,10800000,20.1667666666667,7.71861961851646,20,18,NA,NA,NA,NA
"161",3355,1492860118210,1492861558144,10800000,23.9989,9.12785684313485,18,20,NA,NA,NA,NA
"162",3355,1492930088939,1492934149942,10800000,67.6833833333333,25.7194188221361,15,13,NA,NA,NA,NA
"163",3355,1492935251134,1492936030947,10800000,12.9968833333333,6.29673228095019,13,8,NA,NA,NA,NA
"164",3355,1492938103798,1492938620347,10800000,8.60915,3.11946858232854,8,15,NA,NA,NA,NA
"165",3355,1492964665783,1492967312651,10800000,44.1144666666667,34.8963513194381,15,5,NA,NA,NA,NA
"166",3355,1492969486661,1492970329650,10800000,14.0498166666667,4.70258988239988,5,15,NA,NA,NA,NA
"167",3355,1493047893828,1493049204834,10800000,21.8501,7.16570680058309,6,15,NA,NA,NA,NA
"168",3355,1493097862974,1493099202969,10800000,22.33325,7.98399275725772,15,6,NA,NA,NA,NA
"169",3355,1493227799317,1493228545782,10800000,12.4410833333333,6.40237738723717,6,17,NA,NA,NA,NA
"170",3355,1493230384766,1493230841331,10800000,7.60941666666667,4.7293630812521,17,3,NA,NA,NA,NA
"171",3355,1493238574359,1493239117313,10800000,9.04923333333333,6.65520702251004,2,15,NA,NA,NA,NA
"172",3355,1493270881416,1493271172399,10800000,4.84971666666667,1.63101971575249,15,20,NA,NA,NA,NA
"173",3355,1493272600392,1493272796394,10800000,3.2667,1.16969269439358,20,19,NA,NA,NA,NA
"174",3355,1493274483697,1493275675405,10800000,19.8618,6.44203420096513,19,6,NA,NA,NA,NA
"175",3355,1493830634435,1493831009435,10800000,6.25,3.75879596303059,6,11,NA,NA,NA,NA
"176",3355,1493831794425,1493832345440,10800000,9.18358333333333,3.45805345905736,11,15,NA,NA,NA,NA
"177",3355,1493879088538,1493879312865,10800000,3.73878333333333,1.20074532787926,15,12,NA,NA,NA,NA
"178",3355,1493881101538,1493882376540,10800000,21.2500333333333,7.44862551278566,12,6,NA,NA,NA,NA
"179",3355,1493920086611,1493920777605,10800000,11.5165666666667,7.20323371591306,6,15,NA,NA,NA,NA
"180",3355,1493969174680,1493970134723,10800000,16.0007166666667,7.80343027064817,15,6,NA,NA,NA,NA
"181",3355,1494002214758,1494003066747,10800000,14.1998166666667,7.38484678651628,6,15,NA,NA,NA,NA
"182",3355,1494396330494,1494396611488,10800000,4.68323333333333,1.5638917353386,15,20,NA,NA,NA,NA
"183",3355,1494398082459,1494398995485,10800000,15.2171,7.25341316756073,20,6,NA,NA,NA,NA
"184",3355,1494435309663,1494436194554,10800000,14.7481833333333,7.32131227524147,6,15,NA,NA,NA,NA
"185",3355,1494479596627,1494480109637,10800000,8.55016666666667,3.61680837038473,1,11,NA,NA,NA,NA
"186",3355,1494481096648,1494481594637,10800000,8.29981666666667,3.96903004956234,11,6,FALSE,-1,-1,1
"187",3355,1495695625954,1495696511956,10800000,14.7667,7.29404433788102,1,6,FALSE,-1,-1,1
"188",3355,1495724639835,1495728956994,10800000,71.95265,5.40134572709853,6,8,FALSE,-1,-1,4
"189",3355,1495731721826,1495731988998,10800000,4.45286666666667,1.71340900638734,8,20,FALSE,-1,-1,0
"190",3355,1495744334710,1495744641997,10800000,5.12145,1.06802989880653,20,15,FALSE,-1,-1,2
"191",3355,1495780494061,1495780982047,10800000,8.1331,2.40674044532742,15,7,TRUE,2,0.0585052330114613,4
"192",3355,1495782270750,1495784128044,10800000,30.9549,8.19664918102438,7,14,FALSE,-1,-1,2
"193",3355,1496078024932,1496079075674,10800000,17.5123666666667,8.79663411086334,6,8,FALSE,-1,-1,4
"194",3355,1496081868849,1496082193674,10800000,5.41375,1.82254834163239,8,15,FALSE,-1,-1,0
"195",3355,1496126210962,1496127733726,10800000,25.3794,8.04125635110083,15,6,TRUE,1,0.728783916961848,4
"196",3355,1496160415011,1496161390791,10800000,16.263,7.14575321959052,6,15,TRUE,1,0.347522401185029,4
"197",3355,1496162836775,1496163406781,10800000,9.5001,3.24519385195746,15,8,TRUE,3,0.0819245244100288,4
"198",3355,1496175382916,1496175748779,10800000,6.09771666666667,1.76051780061302,8,15,FALSE,-1,-1,0
"199",3355,1496211358716,1496212410725,10800000,17.5334833333333,7.9516312837412,15,6,TRUE,2,0.17011258465744,4
"200",3355,1496264670210,1496264988494,10800000,5.30473333333333,1.49836279532268,8,15,TRUE,1,0.200000000000316,1
"201",3355,1496296535523,1496296828521,10800000,4.8833,1.19289318305609,15,12,TRUE,3,0.114808004174059,4
"202",3355,1496301799299,1496301993527,10800000,3.23713333333333,1.3219199935999,14,6,TRUE,1,0.962533642522902,1
"203",3355,1496335920795,1496336762859,10800000,14.0344,7.35460677025706,6,15,TRUE,1,0.831071974284053,4
"204",3355,1496385093643,1496386343651,10800000,20.8334666666667,7.88870922773609,15,6,TRUE,1,0.828815424214938,4
"205",3453,1490077897479,1490080099549,7200000,31.6686166666667,9.69502050895898,4,15,NA,NA,NA,NA
"206",3453,1490340488273,1490340783267,7200000,4.6998,1.77374364697899,13,23,NA,NA,NA,NA
"207",3453,1490682402141,1490685104162,10800000,43.4019666666667,13.5293157498058,8,11,NA,NA,NA,NA
"208",3453,1490691979391,1490693211464,10800000,19.9169333333333,8.01280085731831,11,23,NA,NA,NA,NA
"209",3453,1490773958458,1490775837490,10800000,31.3172,9.34242255630807,27,23,NA,NA,NA,NA
"210",3453,1490853265902,1490854225835,10800000,15.9988833333333,5.13485179860158,30,23,NA,NA,NA,NA
"211",3453,1490897176020,1490897949037,10800000,12.8836166666667,10.5782610547816,22,8,NA,NA,NA,NA
"212",3453,1490934986428,1490936175459,10800000,19.8171833333333,13.4737754033228,8,16,NA,NA,NA,NA
"213",3453,1490948604814,1490949348830,10800000,12.4002666666667,6.79663726348412,16,23,NA,NA,NA,NA
"214",3453,1491282240388,1491286734822,10800000,74.9072333333333,19.6001941197365,8,1,NA,NA,NA,NA
"215",3453,1491296934246,1491299037334,10800000,23.8339166666667,8.43833313676319,11,23,NA,NA,NA,NA
"216",3453,1491327669153,1491329535626,10800000,31.1078833333333,14.2119252074897,23,8,NA,NA,NA,NA
"217",3453,1491374871504,1491376869197,10800000,33.2948833333333,14.5338673403255,8,23,NA,NA,NA,NA
"218",3453,1491410643784,1491412225786,10800000,26.3667,12.726996011659,5,8,NA,NA,NA,NA
